date,machine,shift,planned_hrs,actual_hrs,good_units,defect_units,target_units,downtime_min,energy_kwh
2024-10-26,CNC-14,night,8,7.23,100,8,106,24,287.2
2024-10-26,CNC-3,morning,8,7.64,145,7,156,19,242.7
2024-10-26,CNC-3,afternoon,8,8.0,155,7,160,13,96.0
2024-10-26,CNC-3,night,8,7.52,74,0,80,29,248.0
2024-10-26,CNC-16,morning,8,7.39,140,5,149,13,120.5
2024-10-26,CNC-16,afternoon,8,7.8,169,2,186,9,140.1
2024-10-26,CNC-16,night,8,7.5,128,3,146,10,285.3
2024-10-26,CNC-2,morning,8,7.57,109,8,120,32,214.5
2024-10-26,CNC-2,afternoon,8,6.71,91,4,98,23,91.0
2024-10-26,CNC-2,night,8,7.96,144,1,149,26,71.4
2024-10-26,CNC-19,morning,8,7.26,94,2,96,12,96.6
2024-10-26,CNC-19,afternoon,8,6.53,84,7,88,19,292.2
2024-10-26,CNC-19,night,8,7.73,93,8,104,29,264.7
2024-10-26,CNC-15,morning,8,6.98,167,14,183,27,53.7
2024-10-26,CNC-15,afternoon,8,7.06,128,6,142,6,290.1
2024-10-26,CNC-15,night,8,7.78,84,2,94,45,233.0
2024-10-26,CNC-9,morning,8,6.92,128,8,137,30,193.9
2024-10-26,CNC-9,afternoon,8,6.77,82,1,95,32,181.0
2024-10-26,CNC-9,night,8,6.94,127,0,145,6,278.7
2024-10-26,CNC-8,morning,8,6.85,152,12,165,42,126.4
2024-10-26,CNC-8,afternoon,8,7.39,165,0,192,22,51.1
2024-10-26,CNC-8,night,8,7.83,142,12,162,18,297.1
2024-10-26,CNC-7,morning,8,7.32,122,8,125,36,135.9
2024-10-26,CNC-7,afternoon,8,7.91,169,4,189,36,143.3
2024-10-26,CNC-7,night,8,7.25,174,6,182,39,93.5
2024-10-26,CNC-11,morning,8,6.66,153,1,163,38,82.7
2024-10-26,CNC-11,afternoon,8,7.23,104,4,111,5,279.2
2024-10-26,CNC-11,night,8,7.41,76,1,85,18,74.7
2024-10-26,CNC-18,morning,8,7.43,149,1,153,33,164.8
2024-10-26,CNC-18,afternoon,8,7.26,106,2,121,19,93.4
2024-10-26,CNC-18,night,8,6.54,114,9,128,16,220.5
2024-10-26,CNC-17,morning,8,6.82,160,11,179,31,59.1
2024-10-26,CNC-17,afternoon,8,7.72,173,4,178,22,172.7
2024-10-26,CNC-17,night,8,6.61,97,1,106,35,101.3
2024-10-26,CNC-10,morning,8,7.79,76,1,83,27,51.6
2024-10-26,CNC-10,afternoon,8,7.4,159,2,181,36,200.7
2024-10-26,CNC-10,night,8,6.72,133,6,137,37,240.1
2024-10-27,CNC-19,morning,8,7.61,71,5,80,7,290.9
2024-10-27,CNC-19,afternoon,8,7.69,156,3,161,41,258.3
2024-10-27,CNC-19,night,8,7.04,155,5,163,38,237.4
2024-10-27,CNC-17,morning,8,6.61,122,10,137,29,50.2
2024-10-27,CNC-17,afternoon,8,7.5,79,6,89,44,196.8
2024-10-27,CNC-17,night,8,6.57,121,6,138,42,169.4
2024-10-27,CNC-11,morning,8,7.38,76,4,85,30,65.8
2024-10-27,CNC-11,afternoon,8,7.5,88,3,95,14,251.0
2024-10-27,CNC-11,night,8,7.63,132,11,145,43,194.8
2024-10-27,CNC-10,morning,8,7.62,139,10,142,41,190.0
2024-10-27,CNC-10,afternoon,8,6.61,99,4,110,0,61.1
2024-10-27,CNC-10,night,8,7.54,163,1,172,9,200.2
2024-10-27,CNC-5,morning,8,7.32,179,0,193,16,132.7
2024-10-27,CNC-5,afternoon,8,7.47,146,6,160,28,70.1
2024-10-27,CNC-5,night,8,7.44,97,1,109,35,256.5
2024-10-27,CNC-2,morning,8,7.92,92,6,98,9,256.6
2024-10-27,CNC-2,afternoon,8,7.41,109,3,111,10,63.4
2024-10-27,CNC-2,night,8,6.96,93,3,99,17,216.4
2024-10-27,CNC-6,morning,8,6.94,121,8,125,34,195.4
2024-10-27,CNC-6,afternoon,8,7.75,74,4,83,3,260.8
2024-10-27,CNC-6,night,8,7.3,106,5,110,14,256.8
2024-10-27,CNC-15,morning,8,7.18,139,7,158,33,129.2
2024-10-27,CNC-15,afternoon,8,7.67,164,13,179,9,279.6
2024-10-27,CNC-15,night,8,7.89,138,1,154,37,272.4
2024-10-27,CNC-18,morning,8,6.91,164,12,171,35,92.5
2024-10-27,CNC-18,afternoon,8,7.26,106,9,123,34,97.6
2024-10-27,CNC-18,night,8,7.48,149,6,160,5,107.3
2024-10-27,CNC-13,morning,8,6.81,189,4,200,11,267.8
2024-10-27,CNC-13,afternoon,8,7.21,156,2,179,22,248.1
2024-10-27,CNC-13,night,8,6.58,107,3,124,41,201.4
2024-10-27,CNC-4,morning,8,7.04,68,2,81,5,217.5
2024-10-27,CNC-4,afternoon,8,7.32,78,3,87,25,267.7
2024-10-27,CNC-4,night,8,7.69,144,2,146,37,219.0
2024-10-27,CNC-12,morning,8,6.58,93,5,109,22,165.2
2024-10-27,CNC-12,afternoon,8,7.17,97,3,101,2,135.6
2024-10-27,CNC-12,night,8,6.78,121,5,127,18,81.4
2024-10-27,CNC-16,morning,8,6.58,126,10,128,43,286.4
2024-10-27,CNC-16,afternoon,8,7.27,93,8,100,42,144.9
2024-10-27,CNC-16,night,8,7.89,186,5,197,32,209.1
2024-10-27,CNC-8,morning,8,7.82,172,8,181,45,251.0
2024-10-27,CNC-8,afternoon,8,6.8,79,1,87,32,224.8
2024-10-27,CNC-8,night,8,7.24,127,4,132,26,210.2
2024-10-27,CNC-20,morning,8,7.9,139,9,157,25,96.2
2024-10-27,CNC-20,afternoon,8,6.72,141,11,145,26,211.6
2024-10-27,CNC-20,night,8,7.67,181,6,195,45,53.1
2024-10-27,CNC-1,morning,8,7.12,186,10,193,17,279.3
2024-10-27,CNC-1,afternoon,8,6.61,112,4,124,2,245.7
2024-10-27,CNC-1,night,8,7.7,89,6,93,23,209.6
2024-10-27,CNC-9,morning,8,6.79,80,4,84,36,297.2
2024-10-27,CNC-9,afternoon,8,7.64,90,6,96,22,114.1
2024-10-27,CNC-9,night,8,6.55,76,3,86,15,254.3
2024-10-27,CNC-14,morning,8,7.77,150,5,165,9,162.1
2024-10-27,CNC-14,afternoon,8,7.88,144,2,167,5,181.3
2024-10-27,CNC-14,night,8,7.5,97,0,108,35,210.6
2024-10-27,CNC-3,morning,8,7.01,109,4,111,3,245.3
2024-10-27,CNC-3,afternoon,8,7.58,171,7,195,32,154.7
2024-10-27,CNC-3,night,8,7.64,127,8,142,24,165.2
2024-10-28,CNC-12,morning,8,6.61,163,11,186,12,129.2
2024-10-28,CNC-12,afternoon,8,7.04,146,2,158,44,201.7
2024-10-28,CNC-12,night,8,7.29,135,5,141,2,239.2
2024-10-28,CNC-9,morning,8,7.65,131,8,142,3,249.1
2024-10-28,CNC-9,afternoon,8,6.94,105,5,118,35,241.1
2024-10-28,CNC-9,night,8,7.06,129,8,134,41,110.6
2024-10-28,CNC-14,morning,8,6.94,83,1,86,22,186.8
2024-10-28,CNC-14,afternoon,8,7.26,88,7,94,43,248.2
2024-10-28,CNC-14,night,8,6.85,134,7,157,38,201.4
2024-10-28,CNC-16,morning,8,7.55,141,1,159,0,137.8
2024-10-28,CNC-16,afternoon,8,7.4,74,5,80,9,231.5
2024-10-28,CNC-16,night,8,7.1,96,1,109,3,205.2
2024-10-28,CNC-3,morning,8,6.71,97,5,101,41,185.6
2024-10-28,CNC-3,afternoon,8,6.64,91,8,102,42,294.7
2024-10-28,CNC-3,night,8,7.26,160,9,174,37,108.7
2024-10-28,CNC-15,morning,8,6.79,156,0,177,40,194.5
2024-10-28,CNC-15,afternoon,8,7.48,86,4,94,28,209.3
2024-10-28,CNC-15,night,8,7.42,123,8,139,40,152.8
2024-10-28,CNC-17,morning,8,7.23,153,7,156,43,191.6
2024-10-28,CNC-17,afternoon,8,7.04,183,0,185,24,244.6
2024-10-28,CNC-17,night,8,6.61,139,2,150,22,237.4
2024-10-28,CNC-2,morning,8,7.7,86,8,100,33,86.9
2024-10-28,CNC-2,afternoon,8,6.85,131,10,140,11,138.1
2024-10-28,CNC-2,night,8,6.61,78,3,92,22,159.4
2024-10-28,CNC-4,morning,8,6.97,171,12,199,26,131.5
2024-10-28,CNC-4,afternoon,8,7.59,84,0,99,44,209.2
2024-10-28,CNC-4,night,8,7.96,94,6,101,8,52.2
2024-10-28,CNC-19,morning,8,7.01,161,6,163,4,237.2
2024-10-28,CNC-19,afternoon,8,7.22,80,4,86,42,120.0
2024-10-28,CNC-19,night,8,7.36,72,5,82,23,141.3
2024-10-28,CNC-10,morning,8,7.78,83,2,85,34,105.0
2024-10-28,CNC-10,afternoon,8,7.47,125,2,128,30,189.0
2024-10-28,CNC-10,night,8,7.58,134,3,158,9,111.2
2024-10-28,CNC-11,morning,8,7.51,100,8,105,33,93.5
2024-10-28,CNC-11,afternoon,8,7.35,137,8,158,13,86.3
2024-10-28,CNC-11,night,8,6.75,152,13,167,39,248.0
2024-10-28,CNC-20,morning,8,7.66,118,0,126,14,167.5
2024-10-28,CNC-20,afternoon,8,7.69,193,14,198,11,128.8
2024-10-28,CNC-20,night,8,7.54,162,1,190,41,86.5
2024-10-28,CNC-1,morning,8,7.16,164,4,178,35,63.0
2024-10-28,CNC-1,afternoon,8,7.01,165,14,189,2,95.1
2024-10-28,CNC-1,night,8,6.58,102,8,115,42,259.1
2024-10-28,CNC-13,morning,8,7.69,116,8,133,11,182.7
2024-10-28,CNC-13,afternoon,8,6.89,72,6,85,21,102.9
2024-10-28,CNC-13,night,8,7.63,165,10,171,12,76.7
2024-10-28,CNC-5,morning,8,7.85,81,3,86,29,85.8
2024-10-28,CNC-5,afternoon,8,7.92,155,6,179,40,64.4
2024-10-28,CNC-5,night,8,6.54,81,2,82,9,163.4
2024-10-28,CNC-18,morning,8,7.13,123,8,131,34,87.1
2024-10-28,CNC-18,afternoon,8,6.77,166,2,185,8,98.7
2024-10-28,CNC-18,night,8,7.35,112,6,120,33,188.9
2024-10-28,CNC-7,morning,8,7.36,171,6,194,43,105.8
2024-10-28,CNC-7,afternoon,8,6.99,96,2,102,45,190.6
2024-10-28,CNC-7,night,8,7.74,115,7,129,7,197.1
2024-10-29,CNC-5,morning,8,6.92,114,1,123,14,108.2
2024-10-29,CNC-5,afternoon,8,7.85,151,12,177,5,265.3
2024-10-29,CNC-5,night,8,7.86,175,3,182,30,106.0
2024-10-29,CNC-2,morning,8,7.47,110,2,115,40,129.8
2024-10-29,CNC-2,afternoon,8,7.84,168,8,194,17,70.0
2024-10-29,CNC-2,night,8,7.27,154,8,159,9,155.6
2024-10-29,CNC-1,morning,8,6.65,127,7,130,15,235.0
2024-10-29,CNC-1,afternoon,8,6.89,84,2,86,6,85.5
2024-10-29,CNC-1,night,8,7.07,170,14,196,43,119.0
2024-10-29,CNC-16,morning,8,7.7,165,10,178,17,64.4
2024-10-29,CNC-16,afternoon,8,7.46,165,10,194,37,146.0
2024-10-29,CNC-16,night,8,7.82,183,14,194,2,205.2
2024-10-29,CNC-15,morning,8,6.57,191,2,194,2,88.8
2024-10-29,CNC-15,afternoon,8,7.26,178,8,193,10,98.7
2024-10-29,CNC-15,night,8,6.57,74,2,81,44,241.9
2024-10-29,CNC-13,morning,8,7.27,128,11,141,36,192.0
2024-10-29,CNC-13,afternoon,8,7.23,88,4,97,11,90.4
2024-10-29,CNC-13,night,8,7.07,112,6,120,0,258.0
2024-10-29,CNC-19,morning,8,7.13,97,5,112,41,70.3
2024-10-29,CNC-19,afternoon,8,6.79,142,3,163,34,299.5
2024-10-29,CNC-19,night,8,7.17,162,9,171,41,145.7
2024-10-29,CNC-12,morning,8,6.53,153,2,177,42,222.0
2024-10-29,CNC-12,afternoon,8,6.61,190,2,193,21,118.0
2024-10-29,CNC-12,night,8,7.02,165,13,171,0,239.6
2024-10-29,CNC-8,morning,8,7.56,82,0,87,6,80.3
2024-10-29,CNC-8,afternoon,8,7.56,95,6,98,7,88.0
2024-10-29,CNC-8,night,8,6.98,94,0,100,24,293.5
2024-10-29,CNC-17,morning,8,7.36,79,3,89,27,239.0
2024-10-29,CNC-17,afternoon,8,7.27,152,6,177,43,231.9
2024-10-29,CNC-17,night,8,7.09,109,7,112,38,169.7
2024-10-29,CNC-4,morning,8,6.83,112,6,125,31,243.3
2024-10-29,CNC-4,afternoon,8,6.97,161,1,181,27,287.9
2024-10-29,CNC-4,night,8,7.68,160,8,189,39,95.8
2024-10-29,CNC-3,morning,8,6.69,107,6,120,11,125.4
2024-10-29,CNC-3,afternoon,8,7.77,143,10,156,19,196.1
2024-10-29,CNC-3,night,8,7.43,119,1,134,27,51.6
2024-10-29,CNC-9,morning,8,7.82,80,3,90,19,227.6
2024-10-29,CNC-9,afternoon,8,7.48,162,13,169,5,188.2
2024-10-29,CNC-9,night,8,6.74,134,7,149,4,194.1
2024-10-29,CNC-18,morning,8,7.78,96,4,110,17,261.3
2024-10-29,CNC-18,afternoon,8,7.76,136,1,150,43,147.2
2024-10-29,CNC-18,night,8,6.63,171,8,200,6,231.2
2024-10-29,CNC-7,morning,8,6.94,159,2,184,14,141.0
2024-10-29,CNC-7,afternoon,8,7.97,79,4,82,39,243.9
2024-10-29,CNC-7,night,8,6.98,75,3,85,42,105.0
2024-10-29,CNC-6,morning,8,6.76,93,5,100,0,268.2
2024-10-29,CNC-6,afternoon,8,6.55,96,2,104,44,70.7
2024-10-29,CNC-6,night,8,6.81,128,0,143,22,66.8
2024-10-29,CNC-14,morning,8,7.71,186,6,195,25,106.8
2024-10-29,CNC-14,afternoon,8,6.87,165,1,193,17,292.7
2024-10-29,CNC-14,night,8,7.88,100,5,118,24,124.6
2024-10-29,CNC-11,morning,8,7.55,104,6,120,1,102.9
2024-10-29,CNC-11,afternoon,8,7.26,90,2,96,33,278.4
2024-10-29,CNC-11,night,8,7.42,89,6,104,0,284.0
2024-10-29,CNC-10,morning,8,7.59,87,5,93,2,122.7
2024-10-29,CNC-10,afternoon,8,7.17,146,0,153,3,172.2
2024-10-29,CNC-10,night,8,6.57,86,4,97,10,249.9
2024-10-30,CNC-6,morning,8,6.8,121,9,125,29,180.9
2024-10-30,CNC-6,afternoon,8,7.43,172,6,198,23,70.6
2024-10-30,CNC-6,night,8,7.29,183,0,195,18,157.0
2024-10-30,CNC-3,morning,8,7.73,163,1,181,38,54.9
2024-10-30,CNC-3,afternoon,8,7.33,87,1,101,13,287.0
2024-10-30,CNC-3,night,8,7.2,146,5,153,20,201.8
2024-10-30,CNC-17,morning,8,7.35,163,13,167,3,280.4
2024-10-30,CNC-17,afternoon,8,7.55,79,2,82,16,273.1
2024-10-30,CNC-17,night,8,6.93,109,8,118,27,78.5
2024-10-30,CNC-16,morning,8,6.54,105,0,119,3,273.3
2024-10-30,CNC-16,afternoon,8,7.77,163,14,175,34,192.1
2024-10-30,CNC-16,night,8,6.73,141,8,155,23,84.5
2024-10-30,CNC-8,morning,8,7.07,99,6,101,10,255.4
2024-10-30,CNC-8,afternoon,8,7.58,127,4,131,36,135.8
2024-10-30,CNC-8,night,8,6.52,146,11,150,22,146.4
2024-10-30,CNC-15,morning,8,7.78,83,7,98,9,86.1
2024-10-30,CNC-15,afternoon,8,7.81,95,6,97,12,175.4
2024-10-30,CNC-15,night,8,7.33,92,0,102,5,243.3
2024-10-30,CNC-4,morning,8,6.79,82,1,96,3,260.2
2024-10-30,CNC-4,afternoon,8,7.44,157,0,185,11,88.3
2024-10-30,CNC-4,night,8,7.25,141,3,157,25,157.4
2024-10-30,CNC-2,morning,8,7.71,159,10,181,24,169.3
2024-10-30,CNC-2,afternoon,8,7.48,174,10,178,20,181.7
2024-10-30,CNC-2,night,8,7.87,150,13,163,41,162.9
2024-10-30,CNC-9,morning,8,7.8,136,2,142,28,76.3
2024-10-30,CNC-9,afternoon,8,7.41,110,2,120,20,129.7
2024-10-30,CNC-9,night,8,7.79,113,3,124,16,115.3
2024-10-30,CNC-20,morning,8,7.85,82,0,87,19,82.2
2024-10-30,CNC-20,afternoon,8,7.88,122,2,139,11,127.3
2024-10-30,CNC-20,night,8,6.78,103,2,109,24,281.2
2024-10-30,CNC-10,morning,8,7.21,115,4,135,38,198.8
2024-10-30,CNC-10,afternoon,8,6.76,111,1,113,18,290.8
2024-10-30,CNC-10,night,8,6.53,85,2,96,20,170.8
2024-10-30,CNC-1,morning,8,7.49,78,6,90,15,68.2
2024-10-30,CNC-1,afternoon,8,7.09,97,7,106,16,216.9
2024-10-30,CNC-1,night,8,6.78,100,3,112,23,161.5
2024-10-30,CNC-5,morning,8,6.5,116,9,136,39,282.1
2024-10-30,CNC-5,afternoon,8,6.99,169,8,197,22,163.6
2024-10-30,CNC-5,night,8,7.84,153,7,169,2,56.1
2024-10-30,CNC-14,morning,8,6.91,93,2,109,0,265.5
2024-10-30,CNC-14,afternoon,8,7.66,155,13,177,40,227.5
2024-10-30,CNC-14,night,8,6.53,152,2,160,12,134.7
2024-10-30,CNC-13,morning,8,7.9,167,9,176,40,293.2
2024-10-30,CNC-13,afternoon,8,7.72,124,6,133,19,191.1
2024-10-30,CNC-13,night,8,6.66,98,5,100,6,260.9
2024-10-30,CNC-7,morning,8,7.28,118,6,134,33,59.1
2024-10-30,CNC-7,afternoon,8,7.37,175,14,195,40,289.3
2024-10-30,CNC-7,night,8,7.19,95,4,104,0,209.6
2024-10-30,CNC-19,morning,8,7.51,109,1,117,18,93.3
2024-10-30,CNC-19,afternoon,8,7.78,83,4,86,9,227.9
2024-10-30,CNC-19,night,8,7.05,100,7,106,21,267.3
2024-10-31,CNC-5,morning,8,7.45,137,0,158,25,116.7
2024-10-31,CNC-5,afternoon,8,7.83,161,15,188,35,154.7
2024-10-31,CNC-5,night,8,6.78,151,12,178,25,52.2
2024-10-31,CNC-16,morning,8,7.24,108,1,114,35,174.1
2024-10-31,CNC-16,afternoon,8,7.89,134,1,146,20,221.4
2024-10-31,CNC-16,night,8,7.44,161,0,178,39,288.7
2024-10-31,CNC-13,morning,8,7.35,101,6,114,28,193.0
2024-10-31,CNC-13,afternoon,8,7.3,77,2,80,20,201.3
2024-10-31,CNC-13,night,8,7.18,135,0,157,19,151.6
2024-10-31,CNC-14,morning,8,7.35,142,10,158,33,236.2
2024-10-31,CNC-14,afternoon,8,7.63,168,14,184,38,86.9
2024-10-31,CNC-14,night,8,6.69,142,1,162,6,241.1
2024-10-31,CNC-2,morning,8,6.79,76,3,82,7,246.4
2024-10-31,CNC-2,afternoon,8,7.37,169,3,197,22,238.2
2024-10-31,CNC-2,night,8,7.86,109,4,121,39,266.0
2024-10-31,CNC-10,morning,8,7.61,169,9,178,34,75.3
2024-10-31,CNC-10,afternoon,8,6.91,127,3,131,44,172.7
2024-10-31,CNC-10,night,8,7.32,191,13,195,35,211.9
2024-10-31,CNC-15,morning,8,6.79,89,7,97,36,82.9
2024-10-31,CNC-15,afternoon,8,7.54,172,14,175,1,249.7
2024-10-31,CNC-15,night,8,7.14,180,10,193,3,87.0
2024-10-31,CNC-9,morning,8,7.76,113,7,116,14,126.0
2024-10-31,CNC-9,afternoon,8,7.03,137,5,156,35,136.0
2024-10-31,CNC-9,night,8,7.86,78,5,89,20,225.0
2024-10-31,CNC-17,morning,8,7.48,161,13,170,10,289.8
2024-10-31,CNC-17,afternoon,8,7.95,160,11,169,26,214.8
2024-10-31,CNC-17,night,8,6.51,79,5,93,4,76.4
2024-10-31,CNC-20,morning,8,6.52,91,2,104,36,126.0
2024-10-31,CNC-20,afternoon,8,7.24,116,2,130,1,276.0
2024-10-31,CNC-20,night,8,6.94,79,0,81,1,267.7
2024-10-31,CNC-19,morning,8,7.48,99,4,102,5,122.4
2024-10-31,CNC-19,afternoon,8,7.12,160,10,165,1,245.1
2024-10-31,CNC-19,night,8,6.73,77,2,86,37,55.4
2024-10-31,CNC-3,morning,8,7.89,176,4,186,3,73.7
2024-10-31,CNC-3,afternoon,8,7.22,120,4,127,42,248.8
2024-10-31,CNC-3,night,8,6.67,119,0,124,43,254.9
2024-10-31,CNC-18,morning,8,6.7,170,13,184,29,140.3
2024-10-31,CNC-18,afternoon,8,7.49,143,10,160,7,106.4
2024-10-31,CNC-18,night,8,7.44,139,10,152,40,293.4
2024-10-31,CNC-1,morning,8,7.33,151,10,169,33,54.3
2024-10-31,CNC-1,afternoon,8,6.89,95,3,99,37,155.1
2024-10-31,CNC-1,night,8,7.93,134,6,156,39,237.4
2024-10-31,CNC-7,morning,8,6.63,103,0,120,3,188.4
2024-10-31,CNC-7,afternoon,8,6.74,91,3,95,35,135.1
2024-10-31,CNC-7,night,8,6.64,82,3,87,26,252.0
2024-10-31,CNC-12,morning,8,7.06,115,2,119,5,153.5
2024-10-31,CNC-12,afternoon,8,7.9,181,15,191,14,173.7
2024-10-31,CNC-12,night,8,6.93,146,2,155,26,213.9
2024-11-01,CNC-8,morning,8,6.82,97,7,106,16,105.3
2024-11-01,CNC-8,afternoon,8,7.6,146,7,155,6,89.4
2024-11-01,CNC-8,night,8,7.94,82,4,91,16,69.7
2024-11-01,CNC-2,morning,8,7.32,125,10,138,23,259.9
2024-11-01,CNC-2,afternoon,8,7.88,92,0,99,26,271.4
2024-11-01,CNC-2,night,8,7.4,160,11,169,15,115.6
2024-11-01,CNC-14,morning,8,6.52,74,6,82,34,204.5
2024-11-01,CNC-14,afternoon,8,6.52,113,6,122,16,173.2
2024-11-01,CNC-14,night,8,7.5,78,2,83,35,169.3
2024-11-01,CNC-11,morning,8,6.54,156,12,166,6,186.4
2024-11-01,CNC-11,afternoon,8,7.88,154,4,172,30,71.9
2024-11-01,CNC-11,night,8,6.65,87,3,96,37,104.9
2024-11-01,CNC-13,morning,8,7.54,83,1,93,5,81.6
2024-11-01,CNC-13,afternoon,8,6.54,118,7,133,41,268.9
2024-11-01,CNC-13,night,8,7.79,109,1,126,6,109.7
2024-11-01,CNC-16,morning,8,6.65,123,1,140,24,89.5
2024-11-01,CNC-16,afternoon,8,6.58,147,10,157,35,140.0
2024-11-01,CNC-16,night,8,7.34,142,8,159,8,63.2
2024-11-01,CNC-7,morning,8,6.63,134,5,155,4,51.7
2024-11-01,CNC-7,afternoon,8,7.64,83,6,90,43,213.8
2024-11-01,CNC-7,night,8,6.8,106,7,108,40,247.7
2024-11-01,CNC-3,morning,8,7.52,139,1,159,34,157.3
2024-11-01,CNC-3,afternoon,8,7.88,112,2,123,19,177.8
2024-11-01,CNC-3,night,8,7.92,159,12,187,42,208.7
2024-11-01,CNC-19,morning,8,7.58,143,10,151,13,199.3
2024-11-01,CNC-19,afternoon,8,7.31,139,11,149,4,89.3
2024-11-01,CNC-19,night,8,7.69,164,0,176,25,189.3
2024-11-01,CNC-20,morning,8,7.58,112,9,127,5,236.2
2024-11-01,CNC-20,afternoon,8,7.38,75,3,88,21,113.8
2024-11-01,CNC-20,night,8,7.38,121,9,127,45,247.8
2024-11-01,CNC-1,morning,8,7.4,146,4,169,16,108.2
2024-11-01,CNC-1,afternoon,8,7.7,83,5,86,38,225.3
2024-11-01,CNC-1,night,8,7.59,110,3,113,18,117.1
2024-11-01,CNC-5,morning,8,6.93,81,2,90,13,122.8
2024-11-01,CNC-5,afternoon,8,7.4,120,10,141,32,262.2
2024-11-01,CNC-5,night,8,6.64,127,4,130,34,175.3
2024-11-01,CNC-17,morning,8,7.23,133,10,140,13,187.2
2024-11-01,CNC-17,afternoon,8,6.96,120,7,125,23,183.9
2024-11-01,CNC-17,night,8,7.24,160,3,175,4,187.2
2024-11-01,CNC-4,morning,8,7.73,158,3,183,10,203.8
2024-11-01,CNC-4,afternoon,8,7.66,103,5,110,41,230.3
2024-11-01,CNC-4,night,8,6.61,182,14,190,7,113.2
2024-11-01,CNC-6,morning,8,7.39,171,10,173,33,168.5
2024-11-01,CNC-6,afternoon,8,7.71,181,15,190,18,268.3
2024-11-01,CNC-6,night,8,6.59,109,0,114,12,233.9
2024-11-01,CNC-15,morning,8,6.96,98,0,115,38,66.3
2024-11-01,CNC-15,afternoon,8,7.14,166,1,170,8,194.6
2024-11-01,CNC-15,night,8,7.67,137,6,161,15,150.1
2024-11-01,CNC-10,morning,8,6.58,177,6,185,26,122.5
2024-11-01,CNC-10,afternoon,8,7.99,126,5,129,13,151.7
2024-11-01,CNC-10,night,8,6.57,102,0,110,1,66.7
2024-11-01,CNC-12,morning,8,6.72,118,9,127,38,106.4
2024-11-01,CNC-12,afternoon,8,6.94,166,5,193,9,119.2
2024-11-01,CNC-12,night,8,6.64,187,7,196,27,294.5
2024-11-02,CNC-14,morning,8,7.95,126,1,134,35,89.7
2024-11-02,CNC-14,afternoon,8,7.81,125,9,145,21,221.1
2024-11-02,CNC-14,night,8,6.64,103,7,111,25,229.9
2024-11-02,CNC-12,morning,8,7.16,104,1,120,25,70.5
2024-11-02,CNC-12,afternoon,8,6.82,170,1,174,29,243.6
2024-11-02,CNC-12,night,8,7.39,83,4,97,3,243.7
2024-11-02,CNC-16,morning,8,6.68,72,3,81,14,294.9
2024-11-02,CNC-16,afternoon,8,7.85,111,1,121,22,230.3
2024-11-02,CNC-16,night,8,6.86,115,2,127,33,295.2
2024-11-02,CNC-17,morning,8,7.19,115,5,125,3,172.9
2024-11-02,CNC-17,afternoon,8,6.64,146,7,158,10,184.5
2024-11-02,CNC-17,night,8,7.24,177,9,184,26,53.1
2024-11-02,CNC-8,morning,8,7.48,147,9,151,13,174.8
2024-11-02,CNC-8,afternoon,8,7.0,92,0,98,7,54.9
2024-11-02,CNC-8,night,8,7.02,142,10,150,16,53.3
2024-11-02,CNC-19,morning,8,6.74,164,10,174,6,164.2
2024-11-02,CNC-19,afternoon,8,7.85,110,4,129,35,208.6
2024-11-02,CNC-19,night,8,7.32,104,8,120,38,60.0
2024-11-02,CNC-10,morning,8,6.76,92,2,104,19,264.8
2024-11-02,CNC-10,afternoon,8,6.94,100,4,118,13,268.5
2024-11-02,CNC-10,night,8,7.53,165,4,186,9,119.8
2024-11-02,CNC-7,morning,8,6.87,169,13,193,19,206.6
2024-11-02,CNC-7,afternoon,8,6.94,156,14,183,11,72.3
2024-11-02,CNC-7,night,8,6.69,95,2,110,24,280.4
2024-11-02,CNC-6,morning,8,6.56,88,3,96,16,87.2
2024-11-02,CNC-6,afternoon,8,6.57,108,1,122,16,138.5
2024-11-02,CNC-6,night,8,7.95,97,5,101,20,149.5
2024-11-02,CNC-5,morning,8,6.99,134,4,137,0,91.2
2024-11-02,CNC-5,afternoon,8,7.97,135,10,149,9,53.2
2024-11-02,CNC-5,night,8,7.76,90,6,94,45,137.2
2024-11-02,CNC-1,morning,8,7.14,104,2,111,15,110.0
2024-11-02,CNC-1,afternoon,8,7.79,167,7,170,14,133.6
2024-11-02,CNC-1,night,8,6.92,76,3,81,23,91.1
2024-11-02,CNC-9,morning,8,6.76,122,5,125,30,292.2
2024-11-02,CNC-9,afternoon,8,7.86,189,3,192,10,201.4
2024-11-02,CNC-9,night,8,6.57,179,11,182,31,77.2
2024-11-02,CNC-11,morning,8,7.75,80,5,83,15,225.7
2024-11-02,CNC-11,afternoon,8,7.03,158,0,170,26,83.6
2024-11-02,CNC-11,night,8,7.94,77,4,91,43,212.2
2024-11-02,CNC-20,morning,8,7.54,161,13,177,7,130.5
2024-11-02,CNC-20,afternoon,8,6.96,153,9,160,33,97.6
2024-11-02,CNC-20,night,8,6.59,167,5,184,18,161.9
2024-11-02,CNC-2,morning,8,6.63,152,1,165,12,93.1
2024-11-02,CNC-2,afternoon,8,7.85,162,9,190,6,56.1
2024-11-02,CNC-2,night,8,7.06,170,4,180,19,257.0
2024-11-02,CNC-13,morning,8,6.51,114,5,134,1,206.9
2024-11-02,CNC-13,afternoon,8,6.51,175,4,195,22,210.2
2024-11-02,CNC-13,night,8,7.8,136,9,147,22,220.4
