review_id,product,category,rating,sentiment,review_date,helpful_votes,verified_purchase,review_length
R-020597,Product-C6,Books,4,positive,2023-02-14,7,Yes,254
R-020598,Product-E9,Books,5,positive,2023-11-26,14,Yes,47
R-020599,Product-B9,Software,4,positive,2022-06-20,31,Yes,68
R-020600,Product-E9,Sports,5,positive,2024-03-12,9,Yes,62
R-020601,Product-A2,Home,3,neutral,2022-12-24,23,Yes,241
R-020602,Product-B10,Home,4,positive,2022-09-26,20,Yes,393
R-020603,Product-E6,Software,4,positive,2024-11-12,36,Yes,390
R-020604,Product-B7,Sports,5,positive,2023-12-10,3,No,356
R-020605,Product-C9,Software,5,positive,2023-05-27,19,Yes,267
R-020606,Product-E10,Books,3,neutral,2023-07-21,31,No,443
R-020607,Product-A9,Electronics,5,positive,2024-01-31,0,Yes,308
R-020608,Product-B2,Home,4,positive,2023-05-17,40,Yes,411
R-020609,Product-B4,Sports,4,positive,2022-01-14,9,No,330
R-020610,Product-D9,Sports,4,positive,2023-05-26,3,Yes,244
R-020611,Product-B9,Home,5,positive,2024-06-26,35,Yes,245
R-020612,Product-C1,Sports,5,positive,2022-07-23,34,Yes,392
R-020613,Product-E9,Books,5,positive,2023-08-08,29,Yes,318
R-020614,Product-E9,Books,5,positive,2024-10-12,16,Yes,367
R-020615,Product-A9,Sports,2,negative,2023-05-21,48,Yes,253
R-020616,Product-C10,Home,5,positive,2024-08-11,4,Yes,59
R-020617,Product-C10,Home,5,positive,2022-11-13,45,No,79
R-020618,Product-E6,Electronics,5,positive,2023-09-04,36,Yes,54
R-020619,Product-D8,Home,4,positive,2024-02-05,29,No,168
R-020620,Product-A3,Sports,1,negative,2022-04-10,25,Yes,379
R-020621,Product-D2,Electronics,4,positive,2024-07-12,39,Yes,385
R-020622,Product-B4,Software,5,positive,2023-06-17,13,Yes,272
R-020623,Product-B6,Books,5,positive,2022-01-31,13,Yes,88
R-020624,Product-C6,Software,5,positive,2022-06-30,3,No,283
R-020625,Product-D6,Books,4,positive,2023-03-21,39,Yes,209
R-020626,Product-B2,Electronics,5,positive,2022-04-11,36,Yes,412
R-020627,Product-A8,Sports,1,negative,2022-12-10,24,Yes,69
R-020628,Product-D4,Books,5,positive,2024-11-24,50,Yes,128
R-020629,Product-B2,Software,5,positive,2022-09-12,21,Yes,378
R-020630,Product-C7,Home,4,positive,2023-12-14,13,Yes,89
R-020631,Product-C3,Books,5,positive,2024-09-10,27,No,156
R-020632,Product-E6,Books,5,positive,2023-08-30,3,Yes,495
R-020633,Product-A2,Electronics,5,positive,2024-09-30,9,Yes,110
R-020634,Product-C9,Sports,5,positive,2023-09-16,45,Yes,270
R-020635,Product-B10,Books,3,neutral,2022-07-30,0,Yes,439
R-020636,Product-E7,Software,5,positive,2023-09-19,13,Yes,153
R-020637,Product-A5,Sports,1,negative,2024-03-22,22,Yes,152
R-020638,Product-D5,Home,4,positive,2023-09-19,14,Yes,448
R-020639,Product-D5,Books,2,negative,2024-02-04,7,Yes,204
R-020640,Product-A10,Sports,2,negative,2022-04-20,45,Yes,461
R-020641,Product-B4,Electronics,3,neutral,2024-04-05,3,Yes,137
R-020642,Product-E2,Sports,5,positive,2023-09-11,40,Yes,337
R-020643,Product-E2,Electronics,5,positive,2022-08-20,45,No,52
R-020644,Product-E9,Software,2,negative,2022-08-27,31,Yes,138
R-020645,Product-D4,Home,5,positive,2023-06-25,11,Yes,294
R-020646,Product-D6,Software,3,neutral,2023-01-30,46,Yes,23
R-020647,Product-D2,Electronics,3,neutral,2022-03-27,37,Yes,492
R-020648,Product-D10,Books,5,positive,2024-11-07,15,Yes,386
R-020649,Product-E6,Sports,4,positive,2022-10-12,19,Yes,436
R-020650,Product-E2,Home,5,positive,2022-03-16,19,Yes,300
R-020651,Product-E4,Software,2,negative,2022-04-16,48,Yes,37
R-020652,Product-B9,Home,3,neutral,2022-03-14,32,Yes,270
R-020653,Product-E7,Software,5,positive,2023-08-30,7,Yes,84
R-020654,Product-D4,Software,5,positive,2023-12-13,7,Yes,364
R-020655,Product-A8,Books,5,positive,2024-12-28,26,Yes,346
R-020656,Product-C5,Books,3,neutral,2022-07-20,48,Yes,121
R-020657,Product-C5,Sports,2,negative,2023-05-31,6,No,344
R-020658,Product-E1,Sports,4,positive,2022-04-14,46,Yes,75
R-020659,Product-D10,Electronics,4,positive,2024-07-24,7,Yes,90
R-020660,Product-D3,Home,3,neutral,2024-08-13,36,Yes,257
R-020661,Product-A6,Books,4,positive,2023-09-22,43,No,459
R-020662,Product-B3,Software,5,positive,2024-11-24,30,Yes,172
R-020663,Product-B2,Electronics,5,positive,2024-06-22,16,Yes,306
R-020664,Product-B6,Books,4,positive,2022-01-20,48,Yes,413
R-020665,Product-D6,Software,5,positive,2022-11-02,45,Yes,334
R-020666,Product-D1,Electronics,3,neutral,2023-10-03,49,Yes,335
R-020667,Product-C6,Electronics,2,negative,2022-06-15,10,Yes,307
R-020668,Product-B8,Software,5,positive,2022-01-10,33,No,471
R-020669,Product-C9,Software,3,neutral,2022-02-12,48,Yes,207
R-020670,Product-D7,Sports,4,positive,2024-06-02,35,Yes,47
R-020671,Product-A5,Books,2,negative,2023-09-05,47,Yes,479
R-020672,Product-B7,Books,5,positive,2024-05-22,27,No,436
R-020673,Product-D10,Sports,2,negative,2022-07-11,36,Yes,291
R-020674,Product-A1,Sports,5,positive,2022-05-22,18,Yes,367
R-020675,Product-B3,Electronics,5,positive,2023-12-02,35,Yes,221
R-020676,Product-A10,Books,4,positive,2023-11-14,22,No,264
R-020677,Product-C8,Books,5,positive,2022-07-02,34,Yes,416
R-020678,Product-E10,Books,5,positive,2024-08-16,4,Yes,331
R-020679,Product-C8,Books,3,neutral,2023-12-23,35,Yes,306
R-020680,Product-E4,Books,5,positive,2022-01-05,50,Yes,85
R-020681,Product-D7,Home,5,positive,2022-03-13,6,Yes,63
R-020682,Product-D6,Software,5,positive,2022-09-02,29,Yes,26
R-020683,Product-B2,Books,5,positive,2023-07-09,33,No,425
R-020684,Product-A2,Home,4,positive,2023-07-22,38,Yes,425
R-020685,Product-A8,Books,5,positive,2024-07-02,1,Yes,295
R-020686,Product-C8,Sports,3,neutral,2024-06-10,30,Yes,480
R-020687,Product-D4,Sports,2,negative,2024-03-07,3,Yes,199
R-020688,Product-D6,Electronics,2,negative,2024-06-06,23,Yes,318
R-020689,Product-E5,Sports,5,positive,2022-12-20,34,No,81
R-020690,Product-D6,Electronics,5,positive,2024-04-24,42,Yes,335
R-020691,Product-D9,Books,3,neutral,2024-06-05,12,Yes,373
R-020692,Product-D10,Electronics,3,neutral,2024-08-20,39,Yes,214
R-020693,Product-C5,Electronics,4,positive,2023-10-12,15,Yes,485
R-020694,Product-B9,Electronics,3,neutral,2024-08-01,21,No,363
R-020695,Product-B8,Sports,5,positive,2024-05-02,3,Yes,368
R-020696,Product-E7,Home,3,neutral,2024-06-11,34,Yes,92
R-020697,Product-B2,Sports,5,positive,2024-05-04,38,Yes,441
R-020698,Product-D9,Software,3,neutral,2022-08-27,11,Yes,222
R-020699,Product-A3,Home,1,negative,2022-04-21,39,Yes,248
R-020700,Product-B1,Home,4,positive,2023-06-21,38,Yes,240
R-020701,Product-E3,Electronics,5,positive,2022-12-19,18,Yes,296
R-020702,Product-C4,Books,2,negative,2023-10-23,5,Yes,330
R-020703,Product-A7,Sports,5,positive,2024-04-26,38,No,499
R-020704,Product-B7,Software,4,positive,2024-10-21,16,No,265
R-020705,Product-A3,Electronics,4,positive,2022-10-22,36,No,222
R-020706,Product-A1,Books,4,positive,2023-02-17,9,Yes,310
R-020707,Product-C2,Software,4,positive,2023-05-29,29,Yes,455
R-020708,Product-D10,Electronics,5,positive,2023-07-25,8,Yes,166
R-020709,Product-E8,Books,4,positive,2023-04-11,20,Yes,329
R-020710,Product-D9,Home,4,positive,2022-02-15,39,Yes,95
R-020711,Product-E2,Sports,5,positive,2024-06-13,37,Yes,441
R-020712,Product-E9,Electronics,5,positive,2022-06-10,31,No,427
R-020713,Product-C7,Electronics,3,neutral,2024-06-17,5,Yes,138
R-020714,Product-D8,Sports,5,positive,2022-01-09,41,Yes,352
R-020715,Product-C1,Books,5,positive,2022-03-31,30,Yes,379
R-020716,Product-B5,Electronics,5,positive,2022-10-18,24,Yes,496
R-020717,Product-D3,Home,1,negative,2024-07-11,21,Yes,248
R-020718,Product-B2,Books,4,positive,2024-03-16,26,Yes,380
R-020719,Product-B7,Home,3,neutral,2023-06-16,45,Yes,242
R-020720,Product-B10,Electronics,4,positive,2022-06-03,46,Yes,446
R-020721,Product-B8,Sports,5,positive,2024-04-28,34,Yes,109
R-020722,Product-B10,Electronics,3,neutral,2022-06-21,35,Yes,290
R-020723,Product-B1,Home,1,negative,2022-01-24,16,Yes,210
R-020724,Product-D4,Software,3,neutral,2024-12-27,29,Yes,457
R-020725,Product-C4,Books,4,positive,2024-08-25,26,Yes,315
R-020726,Product-D7,Software,2,negative,2023-12-01,33,Yes,89
R-020727,Product-A5,Home,4,positive,2024-06-27,37,Yes,435
R-020728,Product-E5,Software,3,neutral,2022-10-06,24,Yes,465
R-020729,Product-E9,Electronics,3,neutral,2022-03-28,36,No,256
R-020730,Product-C4,Electronics,4,positive,2023-08-04,21,Yes,431
R-020731,Product-B9,Electronics,4,positive,2022-03-10,7,Yes,100
R-020732,Product-E8,Books,2,negative,2022-04-13,24,Yes,177
R-020733,Product-B7,Books,5,positive,2023-10-12,37,No,120
R-020734,Product-E9,Home,5,positive,2023-05-04,46,Yes,351
R-020735,Product-E2,Software,1,negative,2024-07-30,8,Yes,407
R-020736,Product-B9,Software,5,positive,2023-07-17,40,Yes,205
R-020737,Product-D5,Sports,5,positive,2023-01-14,46,Yes,176
R-020738,Product-D7,Software,4,positive,2024-05-26,29,Yes,391
R-020739,Product-A4,Books,1,negative,2024-04-17,26,Yes,50
R-020740,Product-E6,Electronics,1,negative,2023-06-03,1,No,364
R-020741,Product-D7,Home,5,positive,2023-08-31,3,Yes,344
R-020742,Product-D9,Sports,1,negative,2023-06-24,45,Yes,360
R-020743,Product-C5,Software,3,neutral,2024-04-30,49,Yes,211
R-020744,Product-A7,Home,4,positive,2024-03-03,44,Yes,241
R-020745,Product-E4,Home,4,positive,2022-05-22,7,Yes,82
R-020746,Product-E10,Books,5,positive,2023-04-07,13,Yes,408
R-020747,Product-A9,Books,5,positive,2023-06-05,41,Yes,33
R-020748,Product-C4,Sports,5,positive,2022-02-23,36,No,433
R-020749,Product-C10,Home,4,positive,2024-08-11,20,Yes,404
R-020750,Product-E2,Home,3,neutral,2023-09-07,4,Yes,484
R-020751,Product-B4,Electronics,3,neutral,2022-04-13,16,Yes,483
R-020752,Product-E8,Home,5,positive,2023-11-25,49,Yes,93
R-020753,Product-E4,Software,4,positive,2023-06-18,23,Yes,130
R-020754,Product-D2,Sports,5,positive,2024-06-08,8,Yes,316
R-020755,Product-A8,Books,5,positive,2022-11-07,24,Yes,332
R-020756,Product-C7,Sports,3,neutral,2024-04-07,24,Yes,56
R-020757,Product-B2,Software,5,positive,2022-09-03,35,Yes,467
R-020758,Product-A4,Software,2,negative,2022-11-03,30,Yes,27
R-020759,Product-E2,Electronics,4,positive,2024-02-07,44,No,461
R-020760,Product-D5,Software,4,positive,2024-10-18,7,Yes,68
R-020761,Product-A8,Sports,3,neutral,2023-06-25,38,Yes,296
R-020762,Product-E1,Electronics,5,positive,2023-08-17,30,Yes,425
R-020763,Product-D8,Software,5,positive,2022-12-14,3,Yes,205
R-020764,Product-E6,Electronics,4,positive,2024-12-08,14,No,127
R-020765,Product-B4,Home,3,neutral,2023-04-11,47,Yes,429
R-020766,Product-B5,Electronics,5,positive,2024-08-15,28,Yes,122
R-020767,Product-B10,Home,5,positive,2023-11-12,40,No,313
R-020768,Product-A5,Home,4,positive,2024-06-10,46,No,411
R-020769,Product-A6,Sports,2,negative,2023-03-25,16,Yes,439
R-020770,Product-E1,Home,4,positive,2024-10-27,30,Yes,113
R-020771,Product-E1,Home,1,negative,2022-07-26,17,Yes,136
R-020772,Product-C8,Electronics,5,positive,2024-09-07,44,No,491
R-020773,Product-E7,Sports,5,positive,2022-10-30,23,Yes,27
R-020774,Product-C5,Sports,4,positive,2024-05-19,50,Yes,391
R-020775,Product-E4,Home,3,neutral,2023-10-04,0,Yes,350
R-020776,Product-E2,Books,5,positive,2022-11-03,47,Yes,283
R-020777,Product-E5,Sports,5,positive,2023-07-26,14,Yes,495
R-020778,Product-E2,Sports,4,positive,2022-03-31,38,No,200
R-020779,Product-B1,Software,5,positive,2022-10-22,1,Yes,128
R-020780,Product-D8,Software,2,negative,2024-10-19,37,Yes,304
R-020781,Product-A4,Sports,4,positive,2023-07-30,23,Yes,74
R-020782,Product-D4,Software,1,negative,2022-07-27,16,Yes,93
R-020783,Product-D8,Sports,4,positive,2022-10-07,11,Yes,268
R-020784,Product-C3,Electronics,5,positive,2022-03-10,36,Yes,175
R-020785,Product-E4,Home,5,positive,2024-08-25,43,Yes,227
R-020786,Product-E1,Home,5,positive,2023-09-07,37,Yes,236
R-020787,Product-D2,Home,5,positive,2022-10-24,27,Yes,276
R-020788,Product-C1,Software,3,neutral,2022-10-18,3,Yes,40
R-020789,Product-E8,Electronics,5,positive,2024-05-23,19,Yes,273
R-020790,Product-A9,Electronics,5,positive,2022-08-05,22,Yes,259
R-020791,Product-D2,Home,5,positive,2022-11-21,27,Yes,354
R-020792,Product-D3,Books,2,negative,2023-10-04,28,Yes,405
R-020793,Product-C9,Home,5,positive,2022-08-28,31,Yes,397
R-020794,Product-E4,Software,4,positive,2022-03-27,19,No,269
R-020795,Product-C4,Books,4,positive,2024-07-03,7,Yes,277
R-020796,Product-D8,Electronics,4,positive,2022-10-27,34,Yes,390
R-020797,Product-A9,Electronics,4,positive,2022-12-26,9,Yes,404
R-020798,Product-C7,Software,2,negative,2023-05-24,46,Yes,449
R-020799,Product-C8,Home,3,neutral,2024-09-17,7,Yes,239
R-020800,Product-D2,Home,5,positive,2024-04-06,8,No,141
R-020801,Product-A2,Electronics,3,neutral,2023-06-29,7,Yes,286
R-020802,Product-A3,Books,5,positive,2022-04-19,34,Yes,109
R-020803,Product-E1,Electronics,4,positive,2022-05-21,34,Yes,272
R-020804,Product-A7,Electronics,5,positive,2022-09-14,35,No,344
R-020805,Product-A1,Electronics,2,negative,2024-09-07,1,Yes,246
R-020806,Product-D2,Books,5,positive,2022-11-08,30,Yes,91
R-020807,Product-C5,Electronics,4,positive,2022-07-21,37,Yes,491
R-020808,Product-B10,Home,5,positive,2023-07-09,9,Yes,458
R-020809,Product-C6,Books,4,positive,2022-12-13,41,No,260
R-020810,Product-A4,Electronics,1,negative,2024-05-19,41,No,475
R-020811,Product-B8,Sports,4,positive,2023-03-06,40,No,365
R-020812,Product-C2,Sports,5,positive,2022-11-10,14,Yes,135
R-020813,Product-D4,Electronics,5,positive,2022-10-13,4,Yes,341
R-020814,Product-B9,Software,2,negative,2024-10-22,13,Yes,223
R-020815,Product-B9,Home,4,positive,2023-05-27,5,Yes,353
R-020816,Product-A2,Books,3,neutral,2023-01-19,37,Yes,205
R-020817,Product-B2,Home,3,neutral,2023-11-21,36,No,72
R-020818,Product-E6,Books,5,positive,2024-10-19,45,Yes,319
R-020819,Product-E9,Sports,5,positive,2022-08-27,7,Yes,333
R-020820,Product-B6,Books,3,neutral,2023-11-17,4,Yes,430
R-020821,Product-A10,Sports,1,negative,2022-10-15,12,Yes,148
R-020822,Product-E9,Electronics,4,positive,2022-09-14,30,Yes,483
R-020823,Product-D6,Books,1,negative,2024-09-21,1,Yes,430
R-020824,Product-E7,Sports,3,neutral,2024-11-25,7,No,265
R-020825,Product-C6,Sports,5,positive,2024-11-03,35,Yes,396
R-020826,Product-E3,Electronics,5,positive,2022-02-20,26,Yes,40
R-020827,Product-D9,Sports,5,positive,2022-12-29,10,Yes,80
R-020828,Product-E8,Home,4,positive,2024-08-23,7,Yes,314
R-020829,Product-C8,Sports,5,positive,2023-11-04,10,Yes,156
R-020830,Product-E6,Books,4,positive,2022-07-22,10,Yes,94
R-020831,Product-A5,Electronics,4,positive,2023-01-20,7,Yes,187
R-020832,Product-E3,Books,5,positive,2024-10-03,32,Yes,106
R-020833,Product-E5,Books,5,positive,2022-02-02,47,No,294
R-020834,Product-E10,Sports,5,positive,2023-10-25,28,Yes,295
R-020835,Product-C8,Books,4,positive,2024-08-17,0,Yes,350
R-020836,Product-B7,Electronics,5,positive,2022-03-03,26,Yes,492
R-020837,Product-B10,Electronics,5,positive,2022-10-05,48,No,341
R-020838,Product-D6,Home,5,positive,2024-08-26,16,Yes,298
R-020839,Product-D4,Sports,3,neutral,2023-12-24,15,No,202
R-020840,Product-E5,Sports,2,negative,2024-08-01,2,Yes,477
R-020841,Product-C1,Software,2,negative,2022-07-08,33,No,175
R-020842,Product-C10,Home,4,positive,2023-01-08,9,Yes,199
R-020843,Product-D6,Home,3,neutral,2022-07-16,26,Yes,401
R-020844,Product-A6,Software,5,positive,2023-01-29,47,Yes,291
R-020845,Product-E1,Software,3,neutral,2023-02-27,16,Yes,189
R-020846,Product-E6,Home,2,negative,2022-09-04,25,Yes,136
R-020847,Product-D1,Books,4,positive,2024-10-07,21,Yes,206
R-020848,Product-C6,Software,2,negative,2023-08-17,47,Yes,306
R-020849,Product-C6,Home,5,positive,2023-10-29,47,Yes,41
R-020850,Product-A4,Home,5,positive,2024-02-27,38,Yes,58
R-020851,Product-B3,Home,5,positive,2024-02-02,32,No,168
R-020852,Product-A7,Software,5,positive,2024-04-17,20,Yes,479
R-020853,Product-A10,Home,3,neutral,2023-04-06,16,Yes,21
R-020854,Product-D2,Electronics,4,positive,2023-07-05,18,No,256
R-020855,Product-B7,Sports,3,neutral,2023-09-01,3,Yes,464
R-020856,Product-B9,Home,5,positive,2023-10-27,26,Yes,305
R-020857,Product-C4,Home,2,negative,2024-12-28,47,Yes,343
R-020858,Product-B4,Software,4,positive,2023-11-07,42,No,285
R-020859,Product-A2,Books,5,positive,2023-12-31,2,Yes,432
R-020860,Product-E10,Books,5,positive,2023-05-01,40,Yes,245
R-020861,Product-C8,Software,5,positive,2022-05-05,29,Yes,441
R-020862,Product-E3,Home,3,neutral,2022-12-31,38,No,459
R-020863,Product-A7,Software,3,neutral,2022-12-06,43,Yes,137
R-020864,Product-D3,Books,4,positive,2023-05-13,17,Yes,432
R-020865,Product-D5,Home,3,neutral,2024-03-04,17,Yes,160
R-020866,Product-B9,Software,5,positive,2024-10-21,48,No,91
R-020867,Product-B8,Software,5,positive,2022-03-06,12,No,381
R-020868,Product-A2,Home,5,positive,2023-05-21,41,Yes,451
R-020869,Product-E9,Books,3,neutral,2022-12-22,46,Yes,280
R-020870,Product-B1,Sports,4,positive,2024-05-11,34,Yes,163
R-020871,Product-D10,Books,4,positive,2022-03-28,17,No,220
R-020872,Product-B10,Electronics,4,positive,2022-09-08,28,Yes,488
R-020873,Product-B5,Sports,5,positive,2022-04-21,40,Yes,442
R-020874,Product-E1,Sports,5,positive,2023-10-20,32,Yes,215
R-020875,Product-E7,Software,5,positive,2023-06-08,28,Yes,384
R-020876,Product-D2,Software,4,positive,2023-03-30,11,No,114
R-020877,Product-D6,Sports,3,neutral,2023-05-12,17,Yes,341
R-020878,Product-C1,Software,2,negative,2023-01-20,27,Yes,268
R-020879,Product-E7,Electronics,5,positive,2023-09-08,30,No,464
R-020880,Product-A2,Sports,4,positive,2024-01-26,3,Yes,193
R-020881,Product-A9,Sports,5,positive,2023-06-27,18,Yes,367
R-020882,Product-B4,Books,5,positive,2023-07-11,30,Yes,38
R-020883,Product-A5,Electronics,3,neutral,2023-10-20,50,Yes,215
R-020884,Product-C5,Software,5,positive,2024-08-21,5,Yes,243
R-020885,Product-D4,Home,4,positive,2024-07-27,37,Yes,282
R-020886,Product-D3,Home,5,positive,2024-11-29,29,Yes,57
R-020887,Product-E1,Software,5,positive,2022-04-30,43,Yes,212
R-020888,Product-B8,Sports,4,positive,2024-05-30,33,Yes,328
R-020889,Product-D1,Sports,5,positive,2023-08-26,13,No,371
R-020890,Product-E6,Books,5,positive,2023-08-08,41,Yes,150
R-020891,Product-C3,Electronics,3,neutral,2024-06-11,24,Yes,391
R-020892,Product-A3,Software,4,positive,2024-11-19,11,Yes,370
R-020893,Product-E3,Software,5,positive,2022-12-19,41,Yes,68
R-020894,Product-D9,Books,4,positive,2023-12-24,42,Yes,46
R-020895,Product-A5,Electronics,3,neutral,2022-12-05,18,Yes,380
R-020896,Product-A7,Electronics,4,positive,2024-06-25,0,No,407
R-020897,Product-B3,Home,2,negative,2024-04-01,0,No,162
R-020898,Product-A9,Sports,4,positive,2022-01-26,17,Yes,245
R-020899,Product-B10,Home,5,positive,2024-07-17,29,Yes,131
R-020900,Product-B4,Electronics,4,positive,2023-01-27,39,Yes,303
R-020901,Product-A6,Sports,5,positive,2022-10-29,49,Yes,94
R-020902,Product-A4,Sports,4,positive,2022-10-01,15,Yes,438
R-020903,Product-D7,Sports,1,negative,2022-11-19,21,Yes,430
R-020904,Product-B4,Home,4,positive,2022-02-07,50,Yes,66
R-020905,Product-B10,Sports,5,positive,2022-09-20,26,Yes,139
R-020906,Product-A9,Home,3,neutral,2022-08-25,42,No,169
R-020907,Product-B2,Software,5,positive,2022-08-03,10,Yes,120
R-020908,Product-E3,Home,4,positive,2023-05-10,37,Yes,425
R-020909,Product-D8,Books,5,positive,2024-01-12,0,Yes,255
R-020910,Product-B10,Software,5,positive,2024-11-22,10,Yes,197
R-020911,Product-B2,Books,4,positive,2024-06-10,46,Yes,163
R-020912,Product-C2,Sports,3,neutral,2024-10-15,26,Yes,31
R-020913,Product-B8,Books,5,positive,2022-09-05,35,Yes,51
R-020914,Product-D8,Sports,4,positive,2023-12-21,9,No,302
R-020915,Product-C4,Software,2,negative,2024-04-11,22,Yes,104
R-020916,Product-A2,Home,5,positive,2024-07-06,42,Yes,417
R-020917,Product-D8,Sports,3,neutral,2024-10-06,15,Yes,301
R-020918,Product-C8,Software,5,positive,2023-10-22,24,Yes,354
R-020919,Product-D10,Books,3,neutral,2024-03-21,40,Yes,402
R-020920,Product-B5,Software,3,neutral,2023-07-05,50,Yes,195
R-020921,Product-B2,Electronics,5,positive,2023-04-23,39,Yes,366
R-020922,Product-E7,Home,1,negative,2024-12-28,35,Yes,286
R-020923,Product-C9,Software,5,positive,2022-01-30,44,Yes,335
R-020924,Product-B2,Software,2,negative,2023-11-19,6,Yes,74
R-020925,Product-C8,Home,4,positive,2023-05-30,17,Yes,319
R-020926,Product-E2,Electronics,5,positive,2023-08-01,10,Yes,39
